division_numeric_code,start_date,end_date,is_in_union,age_range,data_series_type,group_type_relative_to_baseline,contraceptive_use_modern,contraceptive_use_traditional,contraceptive_use_all,unmet_need_for_modern_methods,unmet_need_for_any_method,is_pertaining_to_methods_used_since_last_pregnancy,pertaining_to_methods_used_since_last_pregnancy_reason,has_geographical_region_bias,geographical_region_bias_reason,has_non_pregnant_and_other_positive_biases,non_pregnant_and_other_positive_biases_reason,age_group_bias,modern_method_bias,has_traditional_method_bias,traditional_method_bias_reason,has_absence_of_probing_questions_bias,se_modern,se_traditional,se_unmet_need,se_log_r_modern_no_use,se_log_r_traditional_no_use,se_log_r_unmet_no_need,source_id,record_id
887,2006.665771,2006.745239,Y,15-49,MICS,MW,0.1956902,0.080838945,,,0.236,N,,N,,N,,None,None,N,,Y,0.012030693,0.003236594,0,0.064372119,0.142813207,,2623,Y_1031
70,1970,1971,Y,15-49,Other,AL,0.0310000,0.398,,0.398,,N,,N,,N,,?,None,N,,N,,,,,,,2676,Y_1032
756,1980,1981,Y,15-49,Other,HW,0.6490000,0.064,,0.064,,N,,N,,N,,?,None,N,,N,,,,,,,2706,Y_1033
28,1981,1982,Y,15-49,Other,MW,0.4460000,0.024,,0.024,,N,,N,,Y,,?,None,N,,N,,,,,,,2707,Y_1034
68,1983,1984,Y,15-49,Other,EM,0.0990000,0.137,,0.137,,N,,N,,N,,None,None,N,,N,,,,,,,2709,Y_1035
212,1981,1983,Y,15-49,Other,MW,0.5750000,0.023,,0.023,,N,,N,,Y,,?,None,N,,N,,,,,,,2714,Y_1036
558,1981,1982,Y,15-49,Other,MW,0.2280000,0.044,,0.044,,N,,N,,N,,None,None,N,,N,,,,,,,2718,Y_1037
662,1981,1982,Y,15-49,Other,MW,,,0.522,,,N,,N,,Y,,?,None,N,,N,,,,,,,2720,Y_1038
670,1981,1982,Y,15-49,Other,MW,0.5160000,0.023,,0.023,,N,,N,,Y,,?,None,N,,N,,,,,,,2721,Y_1039
752,1981,1982,Y,15-49,Other,SA,0.7200000,0.06,,0.06,,N,,N,,N,,+,None,N,,N,,,,,,,2722,Y_1040
56,1982,1984,Y,15-49,National survey,MW,0.6318000,0.1782,,0.1782,,N,,Y,Data pertain to the Flemish population only.,N,,+,+,N,,N,,,,,,,2725,Y_1041
344,1982,1983,Y,15-49,National survey,MW,,,0.723,,,N,,N,,N,,None,None,N,,N,,,,,,,2726,Y_1042
484,1982,1983,Y,15-49,Other,MW,0.4150000,0.061,,0.061,,N,,N,,N,,None,None,N,,N,,,,,,,2727,Y_1043
528,1982,1983,Y,15-49,National survey,MW,0.7382063,0.03,,0.03,,N,,N,,N,,+,None,N,,N,,,,,,,2728,Y_1044
630,1982,1983,Y,15-49,National survey,MW,,,0.694,,,N,,N,,N,,None,None,N,,N,,,,,,,2729,Y_1045
410,1982,1983,Y,15-49,National survey,MW,0.4740000,0.103,,0.103,,N,,N,,N,,?,None,N,,N,,,,,,,2730,Y_1046
702,1982,1983,Y,15-49,National survey,MW,0.5900000,0.15,,0.15,,N,,N,,N,,None,None,N,,N,,,,,,,2731,Y_1047
144,1982,1983,Y,15-49,Other,MW,0.3190000,0.26,,0.26,,N,,Y,Excluding the Northern and Eastern Province.,N,,None,None,N,,N,,,,,,,2732,Y_1048
840,1982,1983,Y,15-49,National survey,MW,,,0.697,,,N,,N,,N,,?,None,N,,N,,,,,,,2733,Y_1049
320,1983.665771,1983.997314,Y,15-49,Other,MW,0.2060000,0.044,,0.044,,N,,N,,N,,?,None,N,,N,,,,,,,2734,Y_1050
388,1983,1984,Y,15-49,Other,MW,0.4840000,0.03,,0.03,,N,,N,,N,,None,None,N,,N,,,,,,,2735,Y_1051
124,1984,1985,Y,15-49,National survey,MW,0.7061460,0.025585,,0.025585,,N,,N,,N,,+,None,N,,N,,,,,,,2740,Y_1052
392,1984,1985,Y,15-49,Other,MW,0.5730000,0.164,,0.164,,N,,N,,N,,None,None,N,,N,,,,,,,2742,Y_1053
404,1984,1985,Y,15-49,Other,MW,0.0970000,0.073,,0.073,,N,,N,,N,,None,None,N,,N,,,,,,,2743,Y_1054
414,1984,1986,Y,15-49,Other,MW,0.3730000,0.017,,0.017,,N,,N,,Y,,None,None,N,,N,,,,,,,2744,Y_1055
458,1984.865723,1985.060303,Y,15-49,Other,MW,0.2980000,0.217,,0.217,,N,,Y,Data pertain to Peninsular Malaysia.,N,,None,None,N,,N,,,,,,,2745,Y_1056
500,1984,1985,Y,15-49,Other,SA,0.5228440,0.00263,,0.00263,,N,,N,,N,,?,None,N,,N,,,,,,,2746,Y_1057
659,1984,1985,Y,15-49,Other,MW,,,0.406,,,N,,N,,N,,?,None,N,,N,,,,,,,2748,Y_1058
308,1985,1986,Y,15-49,Other,MW,0.2743500,0.03565,,0.03565,,N,,N,,N,,?,None,N,,N,,,,,,,2751,Y_1059
480,1985.534302,1985.739746,Y,15-49,Other,MW,0.4420000,0.306,,0.306,,N,,N,,N,,None,None,N,,N,,,,,,,2753,Y_1060
410,1985,1986,Y,15-49,National survey,MW,,,0.704,,,N,,N,,N,,?,None,N,,N,,,,,,,2755,Y_1061
724,1985,1986,Y,15-49,National survey,MW,0.4158864,0.205532552,,0.205532552,,N,,N,,N,,+,None,N,,N,,,,,,,2756,Y_1062
36,1986,1987,Y,15-49,Other,MW,0.7220000,0.039,,0.039,,N,,N,,N,,+,None,N,,N,,,,,,,2757,Y_1063
348,1986,1987,Y,15-49,Other,MW,0.6230000,0.107,,0.107,,N,,N,,N,,?,None,N,,N,,,,,,,2760,Y_1064
392,1986,1987,Y,15-49,Other,MW,0.6270000,0.195,,0.195,,N,,N,,N,,None,None,N,,N,,,,,,,2761,Y_1065
638,1986,1987,Y,15-49,National survey,AL,0.5710000,0.079,,0.079,,N,,N,,N,,+,None,N,,N,,,,,,,2764,Y_1066
826,1986,1987,Y,15-49,Other,MW,0.7800000,0.08,,0.08,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2765,Y_1067
858,1986,1987,Y,15-49,National survey,MW,0.7240000,0.107,,0.107,,N,,N,,N,,None,None,N,,N,,,,,,,2766,Y_1068
344,1987,1988,Y,15-49,National survey,MW,,,0.808,,,N,,N,,N,,None,None,N,,N,,,,,,,2767,Y_1069
212,1987,1988,Y,15-49,Other,MW,0.4790760,0.018924,,0.018924,,N,,N,,N,,?,None,N,,N,,,,,,,2768,Y_1070
332,1987,1988,Y,15-49,Other,MW,0.0500000,0.019,,0.019,,N,,N,,N,,None,None,N,,N,,,,,,,2769,Y_1071
376,1987,1989,Y,15-49,Other,MW,0.5190000,0.16,,0.16,,N,,N,,N,,+,None,N,,N,,,,,,,2770,Y_1072
392,1987,1988,Y,15-49,National survey,MW,,,0.645,,,N,,N,,N,,+,None,N,,N,,,,,,,2771,Y_1073
600,1987,1988,Y,15-49,Other,MW,0.2900000,0.158,,,0.329,N,,N,,N,,?,None,Y,,N,,,,,,,2772,Y_1074
702,1987,1988,Y,15-49,National survey,MW,0.5300000,0.14,,0.14,,N,,N,,N,,None,None,N,,N,,,,,,,2776,Y_1075
44,1988,1989,Y,15-49,Other,MW,0.6012502,0.0160498,,0.0160498,,N,,N,,Y,,?,None,N,,N,,,,,,,2777,Y_1076
52,1988,1989,Y,15-49,Other,MW,0.5335000,0.0165,,0.0165,,N,,N,,N,,?,None,N,,N,,,,,,,2778,Y_1077
132,1988,1990,Y,15-49,Other,MW,0.1900000,0.048,,0.048,,N,,N,,N,,None,None,N,,N,,,,,,,2779,Y_1078
208,1988,1989,Y,15-49,National survey,SA,0.8900000,0.03,,0.03,,N,,N,,N,,?,None,N,,N,,,,,,,2780,Y_1079
250,1988,1989,Y,15-49,Other,MW,0.6660000,0.146,,0.146,,N,,N,,N,,+,None,N,,N,,,,,,,2781,Y_1080
356,1988,1989,Y,15-49,Other,HW,0.3990000,0.05,,0.05,,N,,N,,N,,?,None,N,,N,,,,,,,2782,Y_1081
392,1988,1989,Y,15-49,Other,MW,0.5170000,0.138,,0.138,,N,,N,,N,,None,None,N,,N,,,,,,,2783,Y_1082
458,1988,1989,Y,15-49,Other,MW,0.3140000,0.17,,0.17,,N,,Y,Data pertain to Peninsular Malaysia.,N,,None,None,N,,N,,,,,,,2784,Y_1083
528,1988,1989,Y,15-49,National survey,MW,0.7207811,0.04192382,,0.04192382,,N,,N,,N,,+,None,N,,N,,,,,,,2785,Y_1084
578,1988.750732,1989.411011,Y,15-49,Other,MW,0.6921665,0.046270007,,0.046270007,,N,,N,,N,,+,None,N,,N,,,,,,,2786,Y_1085
410,1988,1989,Y,15-49,National survey,MW,,,0.771,,,N,,N,,N,,?,None,N,,N,,,,,,,2787,Y_1086
662,1988,1989,Y,15-49,Other,MW,,,0.519,,,N,,N,,N,,?,None,N,,N,,,,,,,2788,Y_1087
670,1988,1989,Y,15-49,Other,MW,,,0.583,,,N,,N,,Y,,?,None,N,,N,,,,,,,2789,Y_1088
710,1987,1990,Y,15-49,Other,MW,0.4840000,0.012,,0.012,,N,,N,,N,,?,None,N,,N,,,,,,,2790,Y_1089
748,1988.750732,1989.013672,Y,15-49,National survey,MW,0.1715975,0.027527559,,0.027527559,,N,,N,,Y,,None,None,N,,N,,,,,,,2791,Y_1090
840,1988,1989,Y,15-49,National survey,MW,,,0.743,,0.04,N,,N,,N,,?,None,N,,N,,,,,,,2792,Y_1091
246,1989.49585,1990.082153,Y,15-49,Other,MW,0.7540253,0.020196862,,0.020196862,,N,,N,,N,,+,+,N,,N,,,,,,,2794,Y_1092
364,1989,1990,Y,15-49,Other,MW,0.3050000,0.184,,0.184,,N,,N,,N,,None,None,N,,N,,,,,,,2796,Y_1093
270,1990,1991,Y,15-49,National survey,MW,0.0670000,0.051,,0.051,,N,,N,,N,,None,None,Y,,N,,,,,,,2797,Y_1094
308,1990,1991,Y,15-49,National survey,MW,,,0.543,,,N,,N,,N,,?,None,N,,N,,,,,,,2798,Y_1095
392,1990,1991,Y,15-49,Other,MW,0.5250000,0.133,,0.133,,N,,N,,N,,None,None,N,,N,,,,,,,2799,Y_1096
638,1990.199951,1990.199951,Y,15-49,National survey,MW,0.6720000,0.058,,0.058,,N,,N,,N,,None,None,Y,,N,,,,,,,2800,Y_1097
840,1990,1991,Y,15-49,National survey,MW,,,0.707,,0.06,N,,N,,N,,?,None,N,,N,,,,,,,2801,Y_1098
50,1991,1992,Y,15-49,National survey,MW,0.3120000,0.087,,0.087,,N,,N,,N,,?,None,N,,N,,,,,,,2802,Y_1099
56,1991.161621,1993,Y,15-49,Other,MW,0.7430012,0.040863251,,,0.034,N,,Y,Data pertain to the Flemish population only.,N,,+,+,N,,N,,,,,,,2803,Y_1100
203,1991,1992,Y,15-49,Other,SA,0.5300000,0.25,,0.25,,N,,N,,N,,?,None,N,,N,,,,,,,2806,Y_1101
408,1990,1993,Y,15-49,Other,MW,0.5300000,0.089,,0.089,,N,,N,,N,,None,None,N,,N,,,,,,,2807,Y_1102
180,1991,1992,Y,15-49,National survey,MW,0.0230000,0.054,,0.054,,N,,N,,N,,?,None,N,,N,,,,,,,2808,Y_1103
328,1991,1993,Y,15-49,Other,MW,0.3690000,0.013,,0.013,,N,,N,,N,,?,None,N,,N,,,,,,,2809,Y_1104
626,1991.328735,1991.49585,Y,15-49,DHS,MW,0.2040000,0.047,,,0.166,N,,N,,N,,None,None,Y,,N,,,,,,,2810,Y_1105
426,1991,1993,Y,15-49,Other,AL,0.1890000,0.043,,0.043,,N,,N,,N,,None,None,N,,N,,,,,,,2811,Y_1106
462,1991,1992,Y,15-49,Other,MW,0.1900000,0.1,,0.1,,N,,N,,N,,None,None,N,,N,,,,,,,2812,Y_1107
480,1991.246582,1991.662964,Y,15-49,Other,MW,0.4240000,0.022,,,0.064,N,,N,,N,,?,None,N,,N,,,,,,,2813,Y_1108
616,1991.915039,1991.997314,Y,15-49,Other,MW,0.2798233,0.447717231,,0.447717231,,N,,N,,N,,+,None,N,,N,,,,,,,2814,Y_1109
410,1991,1992,Y,15-49,National survey,MW,0.6950000,0.099,,0.099,,N,,N,,N,,?,None,N,,N,,,,,,,2815,Y_1110
703,1991,1992,Y,15-49,Other,SA,0.4100000,0.33,,0.33,,N,,N,,N,,?,None,N,,N,,,,,,,2816,Y_1111
344,1992,1993,Y,15-49,National survey,MW,,,0.86,,,N,,N,,N,,None,None,N,,N,,,,,,,2819,Y_1112
188,1992.761597,1993.161621,Y,15-49,Other,MW,0.6500000,0.1,,,0.05,N,,N,,N,,None,None,N,,N,,,,,,,2820,Y_1113
276,1992.498657,1992.580811,Y,15-49,Other,MW,0.6547017,0.044853423,,0.044853423,,N,,N,,N,,+,None,N,,N,,,,,,,2821,Y_1114
348,1992.835571,1993.997314,Y,15-49,Other,MW,0.7130291,0.093818694,,,0.07,N,,N,,N,,+,None,N,,N,,,,,,,2822,Y_1115
364,1992,1993,Y,15-49,Other,MW,0.4460000,0.2,,0.2,,N,,N,,N,,None,None,N,,N,,,,,,,2823,Y_1116
392,1992,1993,Y,15-49,Other,MW,0.5700000,0.161,,0.161,,N,,N,,N,,None,None,N,,N,,,,,,,2824,Y_1117
702,1992,1993,Y,15-49,National survey,MW,0.5200000,0.13,,0.13,,N,,N,,N,,None,None,N,,N,,,,,,,2825,Y_1118
740,1992,1993,Y,15-49,Other,AL,0.4660000,0.014,,0.014,,N,,N,,N,,?,None,N,,N,,,,,,,2826,Y_1119
203,1993.084961,1993.493164,Y,15-49,Other,MW,0.4490000,0.241,,,0.146,N,,N,,N,,?,None,N,,N,,,,,,,2829,Y_1120
388,1993,1994,Y,15-49,Other,MW,0.5829794,0.036947876,,,0.13,N,,N,,N,,None,None,N,,N,,,,,,,2830,Y_1121
528,1993.084961,1993.493164,Y,15-49,Other,MW,0.7560408,0.028642177,,0.028642177,,N,,N,,N,,+,None,N,,N,,,,,,,2831,Y_1122
586,1993.328735,1993.493164,Y,15-49,National survey,MW,0.1760000,0.04,,0.04,,N,,N,,N,,None,None,N,,N,,,,,,,2832,Y_1123
144,1993,1994,Y,15-49,National survey,MW,0.4360000,0.225,,0.225,,N,,Y,Excluding the Northern and Eastern Province.,N,,None,None,N,,N,,,,,,,2833,Y_1124
764,1993,1994,Y,15-49,Other,MW,0.7220000,0.019,,0.019,,N,,N,,N,,?,None,N,,N,,,,,,,2834,Y_1125
826,1993,1994,Y,15-49,Other,MW,0.8200000,0.04,,0.04,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2835,Y_1126
233,1994,1994.662964,Y,15-49,Other,MW,0.4394954,0.17192713,,0.17192713,,N,,N,,N,,+,None,N,,N,,,,,,,2836,Y_1127
250,1994,1994.32605,Y,15-49,Other,MW,0.6930000,0.053,,,0.074,N,,N,,N,,None,None,N,,N,,,,,,,2837,Y_1128
626,1994.49585,1994.832886,Y,15-49,DHS,MW,0.2070000,0.019,,,0.133,N,,N,,N,,None,None,N,,N,,,,,,,2838,Y_1129
392,1994,1995,Y,15-49,Other,MW,0.5280000,0.126,,0.126,,N,,N,,N,,None,None,N,,N,,,,,,,2839,Y_1130
414,1994,1995,Y,15-49,Other,MW,0.4740000,0.025,,0.025,,N,,Y,Data pertain to Kuwait City and Jahra.,Y,,?,None,N,,N,,,,,,,2840,Y_1131
440,1994.747925,1995.997314,Y,15-49,Other,MW,0.3315158,0.175572519,,,0.18,N,,N,,N,,+,None,N,,N,,,,,,,2841,Y_1132
458,1994,1995,Y,15-49,Other,MW,0.3040000,0.247,,0.247,,N,,Y,Data pertain to Peninsular Malaysia.,N,,None,None,N,,N,,,,,,,2842,Y_1133
586,1994.846558,1995.227417,Y,15-49,National survey,MW,0.1260000,0.052,,0.052,,N,,N,,N,,None,None,N,,N,,,,,,,2843,Y_1134
410,1994,1995,Y,15-49,National survey,MW,,,0.774,,,N,,N,,N,,?,None,N,,N,,,,,,,2844,Y_1135
705,1994.915039,1995.997314,Y,15-49,Other,MW,0.6318138,0.157024356,,,0.092,N,,N,,N,,?,None,N,,N,,,,,,,2845,Y_1136
756,1994.747925,1995.411011,Y,15-49,Other,MW,0.7754679,0.044607135,,0.044607135,,N,,N,,N,,+,+,N,,N,,,,,,,2846,Y_1137
36,1995,1996,Y,15-49,National survey,AL,0.6376520,0.029348,,0.029348,,N,,N,,N,,+,None,N,,N,,,,,,,2847,Y_1138
40,1995.915039,1996.413696,Y,15-49,Other,MW,0.4683255,0.041982393,,0.041982393,,N,,N,,N,,+,None,N,,N,,,,,,,2848,Y_1139
112,1995,1996,Y,15-49,Other,MW,0.4210000,0.083,,0.083,,N,,N,,N,,+,None,N,,N,,,,,,,2850,Y_1140
100,1995,1996,Y,15-49,National survey,MW,0.4560000,0.403,,0.403,,N,,N,,N,,?,None,N,,N,,,,,,,2851,Y_1141
116,1995,1996,Y,15-49,Other,MW,0.0690000,0.057,,0.057,,N,,N,,N,,?,None,N,,N,,,,,,,2852,Y_1142
124,1995,1995.997314,Y,15-49,Other,MW,0.7328948,0.01424931,,0.01424931,,N,,N,,N,,None,None,N,,N,,,,,,,2854,Y_1143
380,1995.832886,1996.082153,Y,15-49,Other,MW,0.4048145,0.221741763,,,0.118,N,,N,,N,,+,+,N,,N,,,,,,,2855,Y_1144
428,1995.665771,1995.830078,Y,15-49,Other,MW,0.5558699,0.123055163,,,0.168,N,,N,,N,,+,None,N,,N,,,,,,,2856,Y_1145
554,1995.747925,1995.830078,Y,15-49,Other,MW,0.7230000,0.027,,0.027,,N,,N,,N,,+,None,N,,N,,,,,,,2857,Y_1146
630,1995.835571,1996.580811,Y,15-49,Other,MW,0.6760000,0.101,,,0.04,N,,N,,N,,None,None,N,,N,,,,,,,2858,Y_1147
724,1994.832886,1995.912354,Y,15-49,Other,MW,0.6750000,0.136,,,0.118,N,,N,,N,,+,+,N,,N,,,,,,,2860,Y_1148
840,1995,1996,Y,15-49,National survey,MW,,,0.764,,,N,,N,,N,,?,None,N,,N,,,,,,,2861,Y_1149
184,1996,1997,Y,15-49,National survey,MW,0.6040000,0.061,,,0.193,N,,N,,N,,None,None,N,,N,,,,,,,2865,Y_1150
392,1996,1997,Y,15-49,Other,MW,0.5060000,0.153,,0.153,,N,,N,,N,,None,None,N,,N,,,,,,,2866,Y_1151
275,1996,1997,Y,15-49,Other,MW,0.3070000,0.145,,0.145,,N,,N,,N,,None,None,N,,N,,,,,,,2867,Y_1152
752,1996,1997,Y,15-49,Other,SA,0.6480000,0.104,,0.104,,N,,N,,N,,+,None,N,,N,,,,,,,2868,Y_1153
764,1996,1998,Y,15-49,Other,MW,0.6980000,0.024,,0.024,,N,,N,,N,,?,None,N,,N,,,,,,,2869,Y_1154
100,1997.832886,1998.243896,Y,15-49,Other,MW,0.3960000,0.238,,,0.297,N,,N,,N,,+,None,N,,N,,,,,,,2870,Y_1155
156,1997.49585,1997.49585,Y,15-49,Other,MW,0.8330000,0.005,,,0.027,N,,N,,N,,None,None,N,,N,,,,,,,2871,Y_1156
203,1997.747925,1997.997314,Y,15-49,Other,MW,0.6280000,0.095,,,0.108,N,,N,,N,,?,None,N,,N,,,,,,,2872,Y_1157
408,1997,1998,Y,15-49,National survey,MW,0.5580000,0.116,,0.116,,N,,Y,Data pertain to a sample of three provinces.,N,,+,None,N,,N,,,,,,,2873,Y_1158
626,1997.665771,1997.915039,Y,15-49,DHS,MW,0.2510000,0.016,,,0.174,N,,N,,N,,None,None,N,,N,,,,,,,2874,Y_1159
364,1997,1998,Y,15-49,Other,MW,0.5600000,0.169,,0.169,,N,,N,,N,,None,None,N,,N,,,,,,,2875,Y_1160
388,1997.580811,1997.997314,Y,15-49,Other,MW,0.6266923,0.030588425,,,0.142,N,,N,,N,,None,None,N,,N,,,,,,,2876,Y_1161
392,1997,1998,Y,15-49,National survey,MW,,,0.604,,,N,,N,,N,,+,None,N,,N,,,,,,,2877,Y_1162
410,1997,1998,Y,15-49,National survey,MW,,,0.805,,,N,,N,,N,,?,None,N,,N,,,,,,,2878,Y_1163
638,1997,1998,Y,15-49,National survey,AL,0.6346000,0.031,,0.031,,N,,N,,N,,None,None,N,,N,,,,,,,2879,Y_1164
702,1997,1998,Y,15-49,Other,MW,0.5500000,0.07,,0.07,,N,,N,,N,,?,None,N,,N,,,,,,,2880,Y_1165
392,1998,1999,Y,15-49,Other,MW,0.4800000,0.135,,0.135,,N,,N,,N,,None,None,N,,N,,,,,,,2881,Y_1166
826,1998,1999,Y,15-49,National survey,MW,0.7700000,0.06,,0.06,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2885,Y_1167
188,1999,2000,Y,15-49,National survey,MW,0.7100000,0.09,,0.09,,N,,N,,N,,+,None,N,,N,,,,,,,2886,Y_1168
300,1999,1999.578125,Y,15-49,Other,SA,0.3360000,0.277,,0.277,,N,,N,,N,,+,+,N,,N,,,,,,,2887,Y_1169
414,1999,2000,Y,15-49,Other,MW,0.3930000,0.129,,0.129,,N,,N,,Y,,None,None,N,,N,,,,,,,2888,Y_1170
462,1999,2000,Y,15-49,National survey,MW,0.3300000,0.09,,0.09,,N,,N,,N,,None,None,N,,N,,,,,,,2889,Y_1171
724,1999,2000,Y,15-49,National survey,MW,0.6642935,0.054893567,,0.054893567,,N,,N,,N,,None,None,N,,N,,,,,,,2890,Y_1172
826,1999,2001,Y,15-49,National survey,MW,0.6900000,0.07,,0.07,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2891,Y_1173
894,1999.747925,1999.830078,Y,15-49,MICS,MW,,,0.221416993,,,N,,N,,N,,None,None,N,,Y,,,,,,,2892,Y_1174
4,2000.416382,2000.832886,Y,15-49,MICS,MW,0.0360000,0.012,,0.012,,N,,Y,"Data pertain to Nangarhar, Konar and Laghman, Ghazni, Paktika and Paktya, Logar and Wardak provinces.",N,,?,None,N,,Y,,,,,,,2893,Y_1175
70,2000.63562,2000.802734,Y,15-49,MICS,MW,0.1622517,0.312303939,,0.312303939,,N,,N,,N,,None,None,N,,Y,0.007931914,0.013066091,0,0.065014904,0.066635312,,2894,Y_1176
192,2000.498657,2000.665771,Y,15-49,MICS,SA,0.7210000,0.012,,0.012,,N,,N,,N,,None,None,N,,Y,,,,,,,2896,Y_1177
250,2000,2001,Y,15-49,National survey,AL,0.7455000,0.0365,,0.0365,,N,,N,,N,,+,+,N,,N,,,,,,,2897,Y_1178
356,2000,2001,Y,15-49,Other,MW,0.4230000,0.046,,0.046,,N,,N,,N,,None,None,N,,N,,,,,,,2898,Y_1179
392,2000,2001,Y,15-49,Other,MW,0.4830000,0.242,,0.242,,N,,N,,N,,None,None,N,,N,,,,,,,2899,Y_1180
498,2000.523315,2000.679443,Y,15-49,MICS,MW,0.4370654,0.186866957,,0.186866957,,N,,N,,N,,None,None,N,,Y,0.009681589,0.008960858,0,0.04360979,0.065275558,,2900,Y_1181
688,2000.468506,2000.550659,Y,15-49,Other,MW,0.3300000,0.258,,0.258,,N,,N,,N,,None,None,N,,N,,,,,,,2901,Y_1182
144,2000.331543,2000.665771,Y,15-49,National survey,MW,0.4950000,0.205,,,0.182,N,,N,,N,,None,None,N,,N,,,,,,,2902,Y_1183
768,2000,2001,Y,15-49,MICS,MW,0.1261237,0.131310465,,0.131310465,,N,,N,,N,,None,None,N,,Y,0.010242267,0.010276092,0,0.098599744,0.095708683,,2903,Y_1184
788,2000,2001,Y,15-49,MICS,MW,0.5770000,0.078,,0.078,,N,,N,,N,,None,None,N,,Y,,,,,,,2904,Y_1185
826,2000.416382,2001.243896,Y,15-49,National survey,MW,0.7500000,0.05,,0.05,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2905,Y_1186
32,2001,2002,Y,15-49,National survey,SA,0.6380000,0.133,,0.133,,N,,N,,N,,None,None,N,,N,,,,,,,2906,Y_1187
152,2001,2002,Y,15-49,National survey,AL,0.5820575,0.023492576,,0.023492576,,N,,N,,N,,?,None,N,,N,,,,,,,2911,Y_1188
156,2001,2002,Y,15-49,National survey,MW,0.8620000,0.007,,,0.023,N,,N,,N,,None,None,N,,N,,,,,,,2912,Y_1189
826,2001.413696,2002.243896,Y,15-49,National survey,MW,0.7700000,0.06,,0.06,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2914,Y_1190
36,2001,2003,Y,15-49,Other,AL,0.7080000,0.063,,0.063,,N,,N,,Y,,-,None,N,,N,,,,,,,2917,Y_1191
108,2002,2003,Y,15-49,National survey,MW,0.0848400,0.11514,,,0.29,N,,N,,N,,None,None,N,,N,,,,,,,2919,Y_1192
124,2002,2003,Y,15-49,Other,SA,0.7200000,0.09,,0.09,,N,,N,,N,,+,None,N,,N,,,,,,,2920,Y_1193
408,2002,2003,Y,15-49,National survey,MW,0.5820000,0.104,,,0.167,N,,N,,N,,+,None,N,,N,,,,,,,2921,Y_1194
388,2002,2004,Y,15-49,Other,MW,0.6610000,0.03,,,0.117,N,,N,,N,,None,None,N,,N,,,,,,,2922,Y_1195
426,2002,2003,Y,15-49,Other,MW,0.3470000,0.059,,0.059,,N,,N,,N,,+,None,N,,N,,,,,,,2923,Y_1196
480,2002,2003,Y,15-49,National survey,MW,0.3860000,0.373,,,0.035,N,,N,,N,,None,None,N,,N,,,,,,,2924,Y_1197
748,2002,2003,Y,15-49,Other,AL,0.3860000,0.015,,0.015,,N,,N,,N,,None,None,N,,N,,,,,,,2926,Y_1198
826,2002,2004,Y,15-49,National survey,MW,0.7900000,0.05,,0.05,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2927,Y_1199
840,2002,2003,Y,15-49,National survey,MW,0.6443427,0.084,,,0.063,N,,N,,N,,?,None,N,,N,,,,,,,2928,Y_1200
484,2003,2004,Y,15-49,National survey,MW,0.6930000,0.052,,,0.099,N,,N,,N,,None,None,N,,N,,,,,,,2931,Y_1201
524,2003,2005,Y,15-49,Other,MW,0.3791700,0.00383,,0.00383,,N,,N,,N,,None,None,N,,N,,,,,,,2932,Y_1202
826,2003,2005,Y,15-49,National survey,MW,0.7800000,0.06,,0.06,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2933,Y_1203
392,2004,2005,Y,15-49,Other,MW,0.4440000,0.185,,0.185,,N,,N,,N,,None,None,N,,N,,,,,,,2935,Y_1204
462,2004,2005,Y,15-49,National survey,MW,0.3400000,0.05,,0.05,,N,,N,,N,,None,None,N,,N,,,,,,,2936,Y_1205
642,2004,2005,Y,15-49,National survey,MW,0.3820000,0.322,,,0.119,N,,N,,N,,?,None,N,,N,,,,,,,2937,Y_1206
826,2004,2006,Y,15-49,National survey,MW,0.7600000,0.06,,0.06,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2938,Y_1207
834,2003.915039,2004.246582,Y,15-49,DHS,MW,0.2340000,0.048,,0.048,,N,,N,,N,,None,None,Y,,N,,,,,,,2939,Y_1208
858,2004,2005,Y,15-49,Other,HW,0.7480000,0.022,,0.022,,N,,N,,N,,None,None,N,,N,,,,,,,2940,Y_1209
132,2005.49585,2005.997314,Y,15-49,DHS,MW,0.5710000,0.043,,,0.167,N,,N,,N,,None,None,N,,N,,,,,,,2942,Y_1210
620,2005,2007,Y,15-49,National survey,SA,,,0.85108534,,,N,,N,,N,,-,None,N,,N,,,,,,,2943,Y_1211
826,2005,2007,Y,15-49,National survey,MW,0.7400000,0.08,,0.08,,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,N,,,,,,,2944,Y_1212
484,2006,2007,Y,15-49,National survey,MW,0.6650000,0.044,,,0.12,N,,N,,N,,None,None,N,,N,,,,,,,2947,Y_1213
558,2006.665771,2007.32605,Y,15-49,Other,MW,0.6980056,0.026412303,,,0.075197763,N,,N,,N,,None,None,N,,N,,,,,,,2948,Y_1214
